Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-E-U-0564,UPES,Dehradun,Uttarakhand,56.65,42,Engineering,87250214,60114972,28544364,0,0,0,18561117,904099,1492012,0,0,0,0,0,0,1075618127,1127151987.0,911524271.0,1462340612.0,797398984.0,742754796.0,17048300.0,7345420.0,3036085.0,4098,1187,309,104,5285,413,1071,94,4195,318,19,1,745,75,73,3,0,0,25,2,0,0,793,76
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,56.35,43,Engineering,32651810,15943756,16909441,0,0,0,0,0,7568751,0,0,0,0,0,0,965795213,917948614.0,851536039.0,392491683.0,399517947.0,323958830.0,7393224.0,3258801.0,6102686.0,2562,662,570,180,3224,750,1560,307,1661,441,3,2,82,47,1597,318,64,0,1503,156,5,0,107,209
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,56.26,44,Engineering,102063587,64127625,79349519,0,0,0,0,1250000,0,0,0,0,0,0,0,1132043313,1098033571.0,975674199.0,389765365.0,409227504.0,436529655.0,846724.0,2044770.0,5799121.0,2676,722,326,126,3398,452,1358,148,1959,302,81,2,482,36,1799,214,295,0,1978,250,7,0,1,0
IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,55.67,45,Engineering,10912400,11279465,9401274,0,0,0,1609934,0,194903,0,0,0,0,0,0,249488618,175378257.0,170887592.0,202135308.0,193278798.0,184541293.0,292167.0,256116.0,397014.0,501,257,95,49,758,144,163,26,568,118,27,0,126,42,510,65,48,15,538,34,0,0,50,58
IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,55.01,46,Engineering,6725849,6454349,6447358,0,0,0,3018913,1910329,1631749,0,0,0,0,0,0,730218381,686265057.0,650544118.0,448776893.0,388490704.0,351211013.0,11619831.0,6515396.0,5299608.0,2294,1249,46,42,3543,88,2977,83,495,5,71,0,524,14,1961,58,502,13,1157,15,211,5,615,39
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,54.29,47,Engineering,16658659,11658174,11129682,0,0,0,5152729,1775260,1611121,0,0,0,0,0,0,498042615,372675703.0,352589408.0,381426442.0,227020797.0,207505804.0,10407213.0,3679015.0,2236669.0,1077,273,314,77,1350,391,228,89,983,302,139,0,144,76,96,73,0,0,188,148,52,1,0,0
IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,54.18,48,Engineering,18357621,16714751,15566200,0,0,0,3547923,1265367,5755605,0,0,0,0,0,0,1051838446,837287017.0,699046165.0,297255363.0,228608804.0,135032354.0,6824995.0,770615.0,331971.0,2851,365,256,120,3216,376,1794,153,1358,223,64,0,696,45,1064,87,353,8,53,2,54,0,1300,122
IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,54.17,49,Engineering,37005674,32061775,30951078,0,0,0,0,0,0,0,0,0,0,0,0,1059625452,1111547808.0,907904423.0,504199101.0,465117899.0,304098761.0,2775996.0,320888.0,1172909.0,2156,511,195,108,2667,303,1231,136,1412,167,24,0,573,28,1395,107,655,46,873,0,111,0,329,89
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,54.16,50,Engineering,60063085,27160432,16326806,0,0,0,128770,0,101067,0,0,0,0,0,0,1060907169,837290558.0,764568670.0,1553817259.0,734474366.0,456492350.0,4091805.0,1932387.0,5458461.0,15278,2579,164,71,17857,235,936,21,16387,183,534,31,6064,106,1913,6,307,6,3087,90,0,0,4583,16
IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,53.13,51,Engineering,27244368,25828456,20112752,0,0,0,238200,125852,218120,0,0,0,0,0,0,386370379,403194134.0,323663658.0,404033525.0,316899764.0,283650227.0,2428612.0,283534.0,354352.0,567,53,178,53,620,231,48,46,572,185,0,0,76,17,311,90,377,97,0,9,0,0,10,1
