Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-M-I-1124,"International Management Institute, Bhubaneswar",Bhubaneswar,Odisha,50.38,61,Management,8998536,7025380,8434559,0,0,0,0,0,0,0,0,0,0,0,0,145194586,144218051,90543268,68573165,58679721,42678921,1845155,1929796,1468768,0,0,159,141,0,300,0,26,0,274,0,0,0,47,0,57,0,0,0,15,0,6,0,83
IR-M-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,49.69,62,Management,2777953,1863381,1190859,0,0,0,0,0,0,0,0,0,0,0,0,83558876,81570387,77126551,88346765,83671410,74958464,1995842,1195553,831586,0,0,154,211,0,365,0,70,0,290,0,5,0,19,0,56,0,0,0,37,0,0,0,38
IR-M-C-56616,K J Somaiya Institute of Management Studies and Research,Mumbai,Maharashtra,49.66,63,Management,33323834,61503058,26527108,0,0,0,0,0,0,0,0,0,0,0,0,233145742,264748171,264981386,335028213,145333942,186227031,702111,751862,675395,0,0,671,468,0,1139,0,405,0,734,0,0,0,4,0,0,0,0,0,4,0,0,0,0
IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,49.44,64,Management,1570403,1119148,840561,0,0,0,0,0,0,0,0,0,0,0,0,254343227,233197841,220926815,267162838,202494601,157260794,4141992,2421258,1273720,0,0,500,333,0,833,0,240,0,584,0,9,0,46,0,162,0,6,0,15,0,0,0,187
IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,49.4,65,Management,3825111,10715129,9857299,0,0,0,0,0,0,0,0,0,0,0,0,67575850,58623179,52290962,7547128,6923103,6076022,1684330,1302225,1035641,0,0,219,136,0,355,0,258,0,85,0,12,0,9,0,24,0,4,0,4,0,2,0,23
IR-M-S-331,Loyola Institute of Business Administration,Chennai,Tamil Nadu,49.26,66,Management,3847139,36315,156542,0,0,0,0,0,0,0,0,0,0,0,0,85544826,51409548,50230436,98268658,216203817,14553700,1898522,1711298,1747581,0,0,229,191,0,420,0,239,0,181,0,0,0,10,0,29,0,0,0,5,0,0,0,34
IR-M-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,49.24,67,Management,20022204,17346754,15681308,0,0,0,0,0,0,0,0,0,0,0,0,392541481,315168436,286256501,187136738,156254543,99013632,14717797,14225678,17249304,0,0,286,318,0,604,0,42,0,507,0,55,0,17,0,73,0,26,0,33,0,31,0,0
IR-M-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,49.14,68,Management,8772264,3809883,1305578,0,0,0,0,0,0,0,0,0,0,0,0,20824362,20190821,18062342,210372,10000,10000,686474,408076,72000,0,0,54,50,0,104,0,44,0,60,0,0,0,11,0,41,0,2,0,15,0,0,0,35
IR-M-U-0439,Anna University,Chennai,Tamil Nadu,48.92,69,Management,4341848,3998177,422363,0,0,0,0,0,0,0,0,0,0,0,0,40247348,36046035,39655379,1276290,2413347,401000,97264,46492,3550,0,0,103,65,0,168,0,168,0,0,0,0,0,4,0,153,0,14,0,0,0,0,0,143
IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,48.68,70,Management,4394500,1710780,326019,0,0,0,0,0,0,0,0,0,0,0,0,99418278,96753800,78867091,10966836,4559000,2590224,163389,100000,50962,0,0,360,158,0,518,0,229,0,289,0,0,0,35,0,139,0,0,0,36,0,21,0,117
IR-M-U-0213,Alliance University,Bengaluru,Karnataka,48.38,71,Management,10764000,9785000,10466000,0,0,0,0,0,0,0,0,0,0,0,0,218471097,183242500,172675600,75127800,100937000,41737000,11916100,896000,5873100,0,0,407,373,0,780,0,156,0,619,0,5,0,0,0,405,0,0,0,81,0,5,0,319
IR-M-S-419,"Jaipuria Institute of Management, Lucknow",Lucknow,Uttar Pradesh,48.32,72,Management,3842000,3381000,300000,0,0,0,0,0,0,0,0,0,0,0,0,113314000,104774000,97492000,132594000,104741000,97370000,11406000,3637000,1849000,0,0,308,316,0,624,0,331,0,293,0,0,0,10,0,63,0,2,0,14,0,5,0,52
IR-M-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,48.1,73,Management,160953,573098,318164,0,0,0,0,0,0,0,0,0,0,0,0,16336319,15323781,13383812,25597294,26277981,23431405,1675053,268060,310351,0,0,56,64,0,120,0,48,0,72,0,0,0,8,0,0,0,0,0,8,0,0,0,0
IR-M-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,47.92,74,Management,1239469,1391773,1288679,0,0,0,0,0,0,0,0,0,0,0,0,54746653,43797322,29511586,21583800,17267040,7223062,1046370,837096,589504,0,0,104,139,0,243,0,80,0,159,0,4,0,29,0,213,0,0,0,77,0,46,0,119
IR-M-S-309,Jaipuria Institute of Management,Jaipur,Rajasthan,47.56,75,Management,4655999,1940766,64233,0,0,0,0,0,0,0,0,0,0,0,0,78805487,69483627,65941281,113449842,111025849,77123034,12826409,7239674,1246855,0,0,218,225,0,443,0,322,0,121,0,0,0,61,0,81,0,0,0,3,0,3,0,136
IR-M-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,47.55,76,Management,2724250,360600,1216513,0,0,0,0,0,0,0,0,0,0,0,0,54425737,52461235,46725457,25254678,22345322,19634616,1025387,811000,827690,0,0,46,41,0,87,0,57,0,30,0,0,0,2,0,39,0,0,0,7,0,3,0,31
IR-M-U-0223,"Jain University, Bangalore",Bengaluru,Karnataka,47.47,77,Management,13656394,12892684,10034977,0,0,0,0,0,0,0,0,0,0,0,0,423554378,376759686,289825095,174903931,154734008,70581755,2193517,1892618,612620,0,0,1105,944,0,2049,0,751,0,1242,0,56,0,121,0,849,0,264,0,38,0,8,0,660
IR-M-U-0107,Jamia Hamdard,New Delhi,Delhi,47.39,78,Management,1182470,333086,1064345,0,0,0,0,0,0,0,0,0,0,0,0,72974249,63956930,54639460,1410125,10233460,51673125,159448,30000,120325,0,0,237,234,0,471,0,110,0,354,0,7,0,54,0,66,0,85,0,23,0,6,0,6
IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,47.27,79,Management,3156854,2770857,1447561,0,0,0,0,0,0,0,0,0,0,0,0,84034465,65425550,58474183,125029213,114758687,53582733,3267888,2762253,2026651,0,0,275,301,0,576,0,192,0,376,0,8,0,16,0,142,0,0,0,58,0,0,0,100
IR-M-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.13,80,Management,4830184,1661895,2526235,0,0,0,0,0,0,0,0,0,0,0,0,43733550,41652013,33065338,35460189,17211039,8944918,534505,5492907,389902,0,0,198,211,0,409,0,320,0,89,0,0,0,33,0,30,0,0,0,20,0,20,0,23
IR-M-U-0253,Cochin University of Science and Technology,Cochin,Kerala,47.08,81,Management,5185932,3456977,2962142,0,0,0,0,0,0,0,0,0,0,0,0,111425885,96370868,76168449,29404879,17788896,13504354,2924515,1908434,269100,0,0,123,128,0,251,0,198,0,51,0,2,0,17,0,142,0,78,0,0,0,2,0,79
IR-M-C-36557,Thiagarajar School of Management,Madurai,Tamil Nadu,47.02,82,Management,3202025,2978873,3376447,0,0,0,0,0,0,0,0,0,0,0,0,68493794,56039990,52923729,83093734,55126290,41564228,2160689,1183991,207500,0,0,295,185,0,480,0,465,0,15,0,0,0,98,0,328,0,0,0,5,0,0,0,421
IR-M-U-0735,BML Munjal University,Gurgaon,Haryana,46.67,83,Management,2868669,1484885,3603052,0,0,0,0,0,0,0,0,0,0,0,0,133737028,104954644,76792511,166846577,47770058,27258983,6001889,3357906,826340,0,0,249,193,0,442,0,40,0,402,0,0,0,11,0,47,0,0,0,24,0,0,0,34
IR-M-S-19472,Prin. L.N. Welingkar Institute of Management Development and Research (PGDM),Mumbai,Maharashtra,46.53,84,Management,26275941,21614848,21114868,0,0,0,0,0,0,0,0,0,0,0,0,464776446,288701608,269405315,342665762,265253119,282325455,32144319,5990792,7987082,0,0,807,548,0,1355,0,669,0,686,0,0,0,0,0,35,0,0,0,0,0,0,0,35
IR-M-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,46.47,85,Management,14743424,21823564,15756025,0,0,0,0,0,0,0,0,0,0,0,0,84660426,82834836,114116079,86560328,89396343,84539035,11127464,2398638,685794,0,0,4,5,0,9,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2
IR-M-U-0498,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,46.42,86,Management,3902450,2762500,2511380,0,0,0,0,0,0,0,0,0,0,0,0,31353883,24202695,19145424,3974900,2663100,2512360,2172830,1705400,872684,0,0,70,82,0,152,0,35,0,113,0,4,0,16,0,105,0,45,0,76,0,0,0,0
IR-M-S-782,Jagan Institute of Management Studies Technical Campus,Delhi,Delhi,46.38,87,Management,8536658,4772362,4334603,0,0,0,0,0,0,0,0,0,0,0,0,126194809,83858195,72763416,79226693,87352287,74248383,6450765,3494091,1484968,0,0,255,285,0,540,0,130,0,410,0,0,0,95,0,22,0,14,0,27,0,0,0,76
IR-M-C-32887,New Delhi Institute of Management,Delhi,Delhi,46.29,88,Management,10782281,9342490,8565684,0,0,0,0,0,0,0,0,0,0,0,0,137668919,114643016,97517828,172585406,73115719,73074810,48650491,24151727,24054075,0,0,567,438,0,1005,0,199,0,806,0,0,0,26,0,161,0,5,0,30,0,25,0,127
IR-M-U-0147,Pandit Deendayal Energy University,Gandhinagar,Gujarat,45.39,89,Management,4761428,4438537,4012137,0,0,0,0,0,0,0,0,0,0,0,0,75881591,66457838,64929310,21949710,14396567,22118582,217047,290763,6760,0,0,159,91,0,250,0,208,0,40,0,2,0,0,0,11,0,1,0,4,0,6,0,0
IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,45.0,90,Management,1633279,1730203,1255788,0,0,0,0,0,0,0,0,0,0,0,0,77816402,65353004,46600123,27346410,21358154,7623919,455061,15000,15000,0,0,119,136,0,255,0,193,0,62,0,0,0,25,0,68,0,21,0,1,0,0,0,71
IR-M-S-14565,National Institute of Bank Management,Pune,Maharashtra,44.85,91,Management,12407079,10823463,4851041,0,0,0,0,0,0,0,0,0,0,0,0,145761238,136078693,133030279,7779769,7228013,7267965,1455780,314540,499595,0,0,188,61,0,249,0,75,0,174,0,0,0,27,0,112,0,0,0,0,0,0,0,139
IR-M-U-0078,Panjab University,Chandigarh,Chandigarh,44.7,92,Management,500000,179145,462362,0,0,0,0,0,0,0,0,0,0,0,0,65874464,70707431,73994000,100000,38820,170782,0,0,0,0,0,175,80,0,255,0,29,0,226,0,0,0,0,0,32,0,2,0,2,0,0,0,28
IR-M-S-164,Rajagiri Business School,Cochin,Kerala,44.33,93,Management,3258142,3661282,4686779,0,0,0,0,0,0,0,0,0,0,0,0,69151169,45289620,44556013,75290652,28942497,15499564,1101412,95673,519130,0,0,196,202,0,398,0,302,0,76,0,20,0,25,0,22,0,11,0,32,0,4,0,0
IR-M-N-4,Bharathidasan Institute of Management,Tiruchirappalli,Tamil Nadu,44.17,94,Management,3034740,3271735,4574664,0,0,0,0,0,0,0,0,0,0,0,0,54040197,52716034,31199597,57975492,43788924,37106950,5747363,4481542,0,0,0,162,78,0,240,0,209,0,31,0,0,0,48,0,168,0,0,0,0,0,0,0,216
IR-M-U-0056,Tezpur University,Tezpur,Assam,43.48,95,Management,782370,365557,508594,0,0,0,0,0,0,0,0,0,0,0,0,37901425,50788787,48476619,31119718,35237922,26229252,293205,764608,0,0,0,69,76,0,145,0,137,0,7,0,1,0,11,0,80,0,22,0,3,0,8,0,58
IR-M-S-14553,National Institute of Agricultural Extension Management,Hyderabad,Telangana,43.17,96,Management,621180,928860,642984,0,0,0,0,0,0,0,0,0,0,0,0,128755323,95560261,90485379,39439900,35999868,31955059,33091594,23591244,13497792,0,0,107,58,0,165,0,25,0,140,0,0,0,30,0,93,0,5,0,9,0,13,0,96
IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,43.01,97,Management,10811833,10389004,9447189,0,0,0,0,0,0,0,0,0,0,0,0,113675945,110455887,105459429,83686036,65216078,63943222,1900771,1170319,1321209,0,0,257,142,0,399,0,27,0,372,0,0,0,10,0,0,0,0,0,10,0,0,0,0
IR-M-U-0643,Galgotias University,Gautam Budh Nagar,Uttar Pradesh,42.9,98,Management,3248498,1137771,1179767,0,0,0,0,0,0,0,0,0,0,0,0,108632869,62958497,84382627,46962199,28492546,29211089,3485901,2898414,1461037,0,0,786,592,0,1378,0,690,0,669,0,19,0,143,0,363,0,301,0,102,0,38,0,65
IR-M-I-1238,Krea University,Sri City,Andhra Pradesh,42.82,99,Management,15903027,14280144,8617315,0,0,0,0,0,0,0,0,0,0,0,0,106427690,136634927,135082916,55565715,92772591,47396194,142241,88116,234500,0,0,234,127,0,361,0,15,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR-M-U-0025,National Institute of Technology Warangal,Warangal,Telangana,42.63,100,Management,59099482,55052090,25882054,0,0,0,0,0,0,0,0,0,0,0,0,25870447,24364084,22461148,162024,90332,42878,550000,856000,490000,0,0,29,21,0,50,0,14,0,36,0,0,0,2,0,17,0,5,0,0,0,0,0,14
