,year,stream,inst_id,inst_name,city,state,score,rank,total_duration_UG,total_duration_PG,total_n_male_UG,total_n_male_PG,total_n_female_UG,total_n_female_PG,total_total_strength_UG,total_total_strength_PG,total_same_state_strength_UG,total_same_state_strength_PG,total_other_state_strength_UG,total_other_state_strength_PG,total_other_country_strength_UG,total_other_country_strength_PG,total_econ_backward_UG,total_econ_backward_PG,total_social_backward_UG,total_social_backward_PG,total_tuit_reimb_govt_UG,total_tuit_reimb_govt_PG,total_tuit_reimb_inst_UG,total_tuit_reimb_inst_PG,total_tuit_reimb_prvt_UG,total_tuit_reimb_prvt_PG,total_no_tuit_reimb_UG,total_no_tuit_reimb_PG,total_cap_exp_2020_21_lib,total_cap_exp_2020_21_equip,total_cap_exp_2020_21_asset,total_cap_exp_2020_21_workshop,total_cap_exp_2019_20_lib,total_cap_exp_2019_20_equip,total_cap_exp_2019_20_asset,total_cap_exp_2019_20_workshop,total_cap_exp_2018_19_lib,total_cap_exp_2018_19_equip,total_cap_exp_2018_19_asset,total_cap_exp_2018_19_workshop,total_op_exp_2020_21_maint,total_op_exp_2020_21_salary,total_op_exp_2020_21_seminar,total_op_exp_2019_20_maint,total_op_exp_2019_20_salary,total_op_exp_2019_20_seminar,total_op_exp_2018_19_maint,total_op_exp_2018_19_salary,total_op_exp_2018_19_seminar
636,2022.0,College,IR-C-C-6420,Jesus & Mary College,New Delhi,Delhi,56.73,44,7.0,2.0,0.0,0.0,3186.0,44.0,3186.0,44.0,1802.0,31.0,1369.0,12.0,15.0,1.0,312.0,17.0,167.0,9.0,35.0,0.0,113.0,7.0,0.0,0.0,331.0,19.0,475453.0,0.0,1030187.0,0.0,856746.0,30180.0,145468.0,0.0,841390.0,152279.0,449627.0,0.0,17936128.0,406852540.0,366200.0,28477668.0,413437250.0,366175.0,45379736.0,364350750.0,226910.0
637,2022.0,College,IR-C-C-6425,Hans Raj College,Delhi,Delhi,67.38,14,3.0,2.0,3361.0,427.0,2066.0,420.0,5427.0,847.0,1277.0,208.0,4099.0,631.0,51.0,8.0,774.0,126.0,2045.0,415.0,248.0,30.0,1647.0,52.0,63.0,8.0,861.0,451.0,148123.0,4362750.0,23304352.0,0.0,1398974.0,2003138.0,7274472.0,0.0,1538500.0,8088080.0,9445887.0,0.0,22754940.0,448565860.0,515296.0,36485076.0,599341950.0,7235953.0,102130530.0,374779870.0,1890600.0
638,2022.0,College,IR-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi,58.88,36,3.0,0.0,0.0,0.0,1720.0,0.0,1720.0,0.0,675.0,0.0,1038.0,0.0,7.0,0.0,51.0,0.0,774.0,0.0,267.0,0.0,133.0,0.0,36.0,0.0,389.0,0.0,124379.0,0.0,0.0,0.0,122381.0,2436634.0,987505.0,0.0,1264126.0,12354064.0,296050.0,0.0,37534330.0,191024750.0,0.0,26322384.0,191339230.0,2000.0,28147096.0,167239950.0,24038.0
639,2022.0,College,IR-C-C-6429,Gargi College,Delhi,Delhi,62.5,23,7.0,2.0,0.0,0.0,4985.0,128.0,4985.0,128.0,1487.0,36.0,3479.0,89.0,19.0,3.0,819.0,20.0,2111.0,66.0,0.0,0.0,213.0,1.0,13.0,0.0,2704.0,85.0,709522.0,55814.0,100358.0,0.0,717799.0,2324318.0,1109291.0,0.0,730459.0,1481199.0,3878370.0,0.0,33458524.0,665671000.0,1361611.0,42768656.0,624108000.0,2050167.0,58797880.0,553667260.0,2554549.0
640,2022.0,College,IR-C-C-6431,Ramanujan College,New Delhi,Delhi,57.31,41,3.0,0.0,1753.0,0.0,1442.0,0.0,3195.0,0.0,1302.0,0.0,1875.0,0.0,18.0,0.0,138.0,0.0,1244.0,0.0,356.0,0.0,297.0,0.0,121.0,0.0,608.0,0.0,2135832.0,6335278.0,7701519.0,0.0,1954136.0,4567081.0,3969583.0,0.0,1451052.0,6169311.0,3648177.0,0.0,39278920.0,232705900.0,13545736.0,38440960.0,223020130.0,8826063.0,37509160.0,219076110.0,3501650.0
641,2022.0,College,IR-C-C-6432,Dyal Singh College,New Delhi,Delhi,59.45,35,3.0,2.0,3646.0,18.0,2436.0,23.0,6082.0,41.0,1958.0,11.0,4095.0,30.0,29.0,0.0,123.0,3.0,2275.0,19.0,345.0,0.0,381.0,0.0,18.0,0.0,1654.0,22.0,946401.0,26329.0,141609.0,0.0,805348.0,185528.0,1628794.0,0.0,826179.0,772273.0,2066031.0,0.0,11472540.0,510992200.0,530453.0,9704113.0,649198140.0,5170387.0,13481600.0,561572860.0,5817723.0
642,2022.0,College,IR-C-C-6502,Kanchi Mamunivar Government Institute for Postgraduate Studies and Research,Puducherry,Pondicherry,53.48,80,0.0,2.0,0.0,206.0,0.0,961.0,0.0,1167.0,0.0,1110.0,0.0,57.0,0.0,0.0,0.0,143.0,0.0,1024.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253776.0,1751000.0,0.0,144800.0,1200000.0,1297167.0,0.0,543995.0,946233.0,987650.0,0.0,4800000.0,100646650.0,50000.0,500000.0,101245490.0,600000.0,10935034.0,105520630.0,128501.0
643,2022.0,College,IR-C-C-6566,Mahatma Gandhi Government Arts College,Mahe,Pondicherry,52.16,99,3.0,2.0,225.0,2.0,538.0,69.0,763.0,71.0,418.0,8.0,345.0,63.0,0.0,0.0,23.0,6.0,647.0,57.0,40.0,0.0,0.0,0.0,9.0,1.0,621.0,62.0,326615.0,169495.0,0.0,0.0,0.0,32076.0,0.0,0.0,100000.0,100000.0,0.0,0.0,6062771.0,100259360.0,0.0,708509.0,97458900.0,38600.0,600000.0,80000000.0,211690.0
644,2022.0,College,IR-C-C-8010,"St. Joseph`s College, Devagiri",Kozhikode,Kerala,53.59,78,3.0,2.0,921.0,71.0,1490.0,347.0,2411.0,418.0,2323.0,411.0,82.0,6.0,6.0,1.0,523.0,123.0,1056.0,172.0,712.0,230.0,93.0,18.0,18.0,5.0,756.0,42.0,693170.0,6005786.0,11231200.0,0.0,707980.0,9459700.0,6689326.0,0.0,1134148.0,7194603.0,12273042.0,0.0,18483308.0,134668960.0,2074019.0,4472925.0,128611950.0,3183525.0,10722513.0,123558280.0,1816572.0
645,2022.0,College,IR-C-C-8169,"ST. Thomas College, Thrissur",Thrissur,Kerala,54.62,63,3.0,4.0,1341.0,120.0,1390.0,369.0,2731.0,489.0,2667.0,483.0,59.0,6.0,5.0,0.0,1223.0,245.0,920.0,171.0,1033.0,178.0,236.0,63.0,63.0,10.0,811.0,165.0,889112.0,2875703.0,5685490.0,0.0,935259.0,4730302.0,11514406.0,0.0,592970.0,2938912.0,7168464.0,0.0,44116100.0,130736424.0,2705422.0,27912146.0,146223100.0,4971290.0,16703913.0,167835970.0,4667078.0
646,2022.0,College,IR-C-C-8209,"Government Victoria College, Palakkad",Palakkad,Kerala,52.78,85,3.0,2.0,488.0,40.0,1543.0,350.0,2031.0,390.0,2007.0,388.0,24.0,2.0,0.0,0.0,345.0,62.0,1422.0,234.0,1730.0,295.0,0.0,0.0,25.0,0.0,12.0,1.0,0.0,2469093.0,0.0,0.0,500000.0,800000.0,0.0,0.0,800000.0,1000000.0,0.0,0.0,50000.0,469078180.0,0.0,100000.0,171951090.0,1200000.0,100000.0,128215000.0,1200000.0
647,2022.0,College,IR-C-C-8308,Pachhunga University College,Aizawl,Mizoram,56.32,45,3.0,2.0,1274.0,31.0,1520.0,39.0,2794.0,70.0,2788.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,2657.0,69.0,2317.0,53.0,2.0,0.0,0.0,0.0,338.0,16.0,3416495.0,0.0,3898334.0,0.0,2281889.0,2620077.0,3774418.0,0.0,3242508.0,2472712.0,6461118.0,0.0,8840374.0,306348800.0,84370.0,5415356.0,328505400.0,200650.0,10260168.0,220381700.0,529200.0
648,2022.0,College,IR-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,54.2,70,3.0,2.0,2122.0,261.0,0.0,0.0,2122.0,261.0,2120.0,261.0,2.0,0.0,0.0,0.0,90.0,10.0,2032.0,251.0,737.0,67.0,0.0,0.0,290.0,80.0,1095.0,114.0,243348.0,324124.0,176076.0,0.0,519928.0,2390301.0,2501097.0,0.0,649035.0,2817045.0,1768172.0,0.0,13739344.0,125886000.0,132230.0,5757378.0,140282770.0,530086.0,1581851.0,118449060.0,718587.0
649,2022.0,College,IR-C-I-1317,Rama Krishna Mission Vivekananda Centenary College,Rahara,West Bengal,67.56,13,3.0,2.0,621.0,170.0,0.0,0.0,621.0,170.0,357.0,89.0,263.0,81.0,1.0,0.0,252.0,86.0,241.0,62.0,32.0,21.0,446.0,124.0,15.0,3.0,0.0,0.0,271118.0,4029546.0,5957177.0,0.0,617913.0,18165760.0,4401727.0,0.0,833275.0,12324810.0,16955214.0,0.0,28188128.0,83464680.0,359668.0,13433241.0,58784784.0,3277845.0,13554652.0,54125210.0,1076943.0
650,2022.0,College,IR-C-I-1385,Ferugusson College(Autonomous),Pune,Maharashtra,54.86,57,3.0,5.0,2285.0,628.0,2353.0,716.0,4638.0,1344.0,4020.0,1240.0,421.0,78.0,197.0,26.0,97.0,55.0,1743.0,559.0,664.0,131.0,20.0,11.0,20.0,1.0,1136.0,471.0,791735.0,1982607.0,737446.0,0.0,1517000.0,6968771.0,1675361.0,0.0,1511541.0,12425281.0,3117398.0,0.0,37038050.0,327346530.0,288366.0,42401150.0,347013500.0,438736.0,20505960.0,282453500.0,316584.0
651,2022.0,College,IR-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,56.12,47,3.0,2.0,0.0,0.0,4597.0,548.0,4597.0,548.0,4592.0,548.0,5.0,0.0,0.0,0.0,3181.0,436.0,1416.0,112.0,4597.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,149781.0,348971.0,355000.0,0.0,324727.0,628400.0,0.0,0.0,342297.0,299141.0,0.0,0.0,33081888.0,342498980.0,56000.0,10250812.0,326687500.0,243000.0,12256906.0,445331700.0,60000.0
652,2022.0,University,IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,49.43,41,12.0,7.0,1227.0,575.0,2097.0,812.0,3324.0,1387.0,1886.0,657.0,1415.0,725.0,23.0,5.0,8.0,2.0,830.0,321.0,7.0,2.0,5.0,0.0,0.0,0.0,826.0,321.0,40902892.0,182165710.0,135104560.0,0.0,32384588.0,294088540.0,211265260.0,0.0,31784070.0,470150700.0,168406460.0,0.0,1753360800.0,2408402200.0,7577337.0,1165511700.0,2307332600.0,8630684.0,1565213000.0,1924273700.0,15248334.0
653,2022.0,University,IR-O-I-1280,Maharshi Dayanand University,Rohtak,Haryana,41.88,94,12.0,14.0,942.0,2592.0,443.0,3351.0,1385.0,5943.0,1330.0,5305.0,53.0,567.0,2.0,71.0,13.0,303.0,652.0,2155.0,304.0,1260.0,85.0,308.0,0.0,9.0,276.0,881.0,34024316.0,10868292.0,28107274.0,10856107.0,48265184.0,7824922.0,15616608.0,9171556.0,51991468.0,23479356.0,76796136.0,27626316.0,538219140.0,1392016100.0,2578731.0,724198600.0,1651105200.0,4670694.0,1031045570.0,1428590700.0,3409066.0
654,2022.0,University,IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,49.86,39,0.0,5.0,0.0,1305.0,0.0,1895.0,0.0,3200.0,0.0,2704.0,0.0,470.0,0.0,26.0,0.0,368.0,0.0,2493.0,0.0,714.0,0.0,30.0,0.0,12.0,0.0,2105.0,5886379.0,40655696.0,1950193.0,2660888.0,7412830.0,102275450.0,52384468.0,625986.0,22888000.0,120342500.0,42226250.0,762000.0,34278024.0,1001692860.0,4152937.0,116410670.0,825688000.0,12847694.0,96727900.0,800555260.0,9536491.0
655,2022.0,University,IR-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,43.54,76,12.0,12.0,10958.0,2274.0,7879.0,2413.0,18837.0,4687.0,11168.0,3153.0,7596.0,1523.0,73.0,11.0,3811.0,971.0,3140.0,774.0,766.0,446.0,865.0,220.0,335.0,93.0,4985.0,986.0,40193900.0,318305000.0,362915070.0,7450038.0,46440100.0,288634140.0,231163230.0,4660000.0,43792660.0,161166510.0,170254670.0,2619987.0,3017361400.0,3167385300.0,15170293.0,2837003300.0,3070674000.0,25414184.0,1980293800.0,2445621500.0,21481344.0
656,2022.0,University,IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,52.45,26,9.0,6.0,5953.0,354.0,3864.0,472.0,9817.0,826.0,4398.0,390.0,5322.0,395.0,97.0,41.0,2692.0,103.0,5272.0,577.0,20.0,1.0,1698.0,90.0,824.0,12.0,5422.0,577.0,75636420.0,227491200.0,98720370.0,39951880.0,64776732.0,357929100.0,137243970.0,36319890.0,57710004.0,301408480.0,98338910.0,51199900.0,2051805400.0,1405379500.0,16666728.0,922005700.0,1281751700.0,15596813.0,544837600.0,1164772500.0,21761692.0
657,2022.0,University,IR-O-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,51.56,31,4.0,7.0,6028.0,661.0,1792.0,478.0,7820.0,1139.0,3288.0,338.0,4420.0,797.0,112.0,4.0,60.0,282.0,464.0,58.0,20.0,0.0,384.0,186.0,7.0,0.0,113.0,154.0,26085700.0,93780000.0,166737440.0,82478240.0,24880000.0,90138850.0,188234000.0,77970000.0,13355000.0,66258450.0,227224000.0,31651000.0,1082788000.0,1467176400.0,19935614.0,954509200.0,1632198900.0,20421340.0,634685060.0,1300783000.0,110276136.0
658,2022.0,University,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,48.87,48,12.0,13.0,2114.0,572.0,3615.0,1263.0,5729.0,1835.0,3087.0,1190.0,2449.0,612.0,193.0,33.0,241.0,139.0,1747.0,592.0,171.0,151.0,756.0,318.0,570.0,42.0,491.0,220.0,31443268.0,118292280.0,112187890.0,12780153.0,44097390.0,295004670.0,72433080.0,41708636.0,40262270.0,293924770.0,35367540.0,39559828.0,4383233500.0,2244295200.0,16635385.0,3110899000.0,2569834800.0,28725642.0,2814289700.0,2425648000.0,27201520.0
659,2022.0,University,IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,48.46,51,7.0,7.0,1919.0,1886.0,1697.0,1381.0,3616.0,3267.0,1612.0,1572.0,1999.0,1693.0,5.0,2.0,211.0,272.0,551.0,486.0,0.0,11.0,0.0,11.0,0.0,57.0,762.0,679.0,32959842.0,5993422.0,350200480.0,7730490.0,9883643.0,5896379.0,581382300.0,1288313.0,9326163.0,3171725.0,382594050.0,1905686.0,2987975400.0,1900719600.0,14602133.0,2416370400.0,1911989200.0,20552988.0,1338648600.0,1461020200.0,3585119.0
660,2022.0,University,IR-O-U-0006,"Andhra University, Visakhapatnam",Visakhapatnam,Andhra Pradesh,50.52,36,12.0,11.0,1694.0,3348.0,1456.0,2840.0,3150.0,6188.0,2967.0,5953.0,53.0,122.0,130.0,113.0,490.0,932.0,2014.0,3206.0,1585.0,3551.0,18.0,15.0,43.0,5.0,858.0,567.0,34528660.0,744821000.0,298646820.0,179765280.0,34528660.0,177274640.0,253515180.0,177274640.0,26561312.0,780059140.0,209105170.0,148160020.0,624638500.0,4332690000.0,62277230.0,524756100.0,3959165000.0,54066948.0,473172060.0,3777544000.0,56661104.0
661,2022.0,University,IR-O-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,42.14,92,12.0,5.0,13321.0,1063.0,6640.0,1073.0,19961.0,2136.0,9876.0,1086.0,9899.0,1015.0,186.0,35.0,924.0,293.0,7664.0,611.0,122.0,39.0,28.0,5.0,81.0,0.0,8357.0,860.0,23254000.0,38490500.0,41553000.0,8058000.0,29939000.0,36739900.0,39930000.0,11013000.0,19969000.0,66575100.0,72861000.0,6257000.0,353659000.0,1889457000.0,675870.0,379095000.0,1648367000.0,2983969.0,323328640.0,1471775000.0,3829547.0
662,2022.0,University,IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,52.33,27,4.0,2.0,8020.0,792.0,4603.0,536.0,12623.0,1328.0,7340.0,613.0,5009.0,698.0,274.0,17.0,51.0,9.0,789.0,358.0,0.0,5.0,215.0,62.0,0.0,0.0,625.0,300.0,28951336.0,28808652.0,37402176.0,4645440.0,40344640.0,35038410.0,74531600.0,6695514.0,10173913.0,85335090.0,77811080.0,12485790.0,375563550.0,1092975400.0,7642859.0,515904480.0,1088028300.0,10450910.0,420743520.0,1051481860.0,22100000.0
663,2022.0,University,IR-O-U-0027,Osmania University,Hyderabad,Telangana,53.07,22,12.0,5.0,1167.0,2617.0,966.0,2474.0,2133.0,5091.0,1949.0,4776.0,48.0,166.0,136.0,149.0,410.0,587.0,1651.0,4278.0,2061.0,4865.0,0.0,0.0,0.0,0.0,0.0,0.0,12560000.0,138191800.0,45000000.0,2400000.0,10000000.0,164146830.0,85000000.0,3000000.0,9900000.0,164682260.0,318700000.0,1500000.0,1649100000.0,4906227000.0,170000000.0,15900000.0,4552300000.0,262000000.0,13600000.0,4326600000.0,101500000.0
664,2022.0,University,IR-O-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,45.07,67,12.0,5.0,1285.0,2480.0,927.0,2289.0,2212.0,4769.0,2180.0,4255.0,23.0,514.0,9.0,0.0,640.0,694.0,1491.0,3627.0,1017.0,3405.0,0.0,0.0,46.0,0.0,1068.0,916.0,9425175.0,32589546.0,152425390.0,12548547.0,6435160.0,29028424.0,13482341.0,2058268.0,10589904.0,377034800.0,5796423.0,2015445.0,150125650.0,1126548000.0,1025285.0,19435896.0,1157380000.0,4637290.0,20315164.0,953574900.0,5464334.0
665,2022.0,University,IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,61.71,10,0.0,13.0,0.0,2321.0,0.0,1835.0,0.0,4156.0,0.0,1273.0,0.0,2819.0,0.0,64.0,0.0,380.0,0.0,2482.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,2370.0,66718480.0,89391980.0,41706370.0,15239809.0,47977004.0,23033236.0,106515010.0,16048925.0,47284076.0,50307890.0,62501940.0,28604520.0,69611170.0,1835296300.0,242850.0,87747656.0,1966560000.0,3709371.0,81409230.0,1645936900.0,2535749.0
666,2022.0,University,IR-O-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,41.79,95,7.0,2.0,3553.0,207.0,3069.0,243.0,6622.0,450.0,4732.0,351.0,1846.0,93.0,44.0,6.0,3173.0,201.0,2125.0,220.0,152.0,4.0,1390.0,148.0,454.0,26.0,3302.0,243.0,11380587.0,9800659.0,17279188.0,3352637.0,10897905.0,28350172.0,43937130.0,5813942.0,9344464.0,29850664.0,45298090.0,6620194.0,137530420.0,323245950.0,5488446.0,135306450.0,347193950.0,2764128.0,116750536.0,353433950.0,1371993.0
667,2022.0,University,IR-O-U-0052,Gauhati University,Guwahati,Assam,50.52,36,12.0,7.0,630.0,1383.0,575.0,3002.0,1205.0,4385.0,1029.0,3571.0,175.0,809.0,1.0,5.0,393.0,2648.0,323.0,1581.0,309.0,3339.0,108.0,47.0,0.0,0.0,299.0,843.0,20545060.0,214787900.0,245690670.0,23172950.0,39083516.0,195080000.0,411044300.0,54939764.0,6070927.0,143648850.0,166950000.0,11372567.0,281039940.0,2474753000.0,8556500.0,996165440.0,2146740700.0,9700000.0,130470000.0,1569247000.0,5619742.0
668,2022.0,University,IR-O-U-0056,Tezpur University,Tezpur,Assam,47.48,59,7.0,8.0,1077.0,974.0,261.0,1182.0,1338.0,2156.0,973.0,1904.0,361.0,236.0,4.0,16.0,219.0,368.0,644.0,957.0,125.0,215.0,2.0,20.0,23.0,4.0,713.0,1086.0,19945438.0,50395400.0,58500270.0,6815043.0,13792513.0,12820569.0,11453837.0,0.0,10830766.0,57194344.0,11863552.0,5856009.0,382729570.0,790691460.0,2043883.0,423360300.0,782205400.0,3979586.0,443938100.0,646208200.0,2727826.0
669,2022.0,University,IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,52.8,25,12.0,8.0,5704.0,2875.0,4378.0,3987.0,10082.0,6862.0,2944.0,2246.0,7043.0,4519.0,95.0,97.0,218.0,91.0,2595.0,1609.0,999.0,1000.0,168.0,87.0,0.0,0.0,1646.0,613.0,1219434.0,39605624.0,37389828.0,0.0,2290159.0,48713184.0,50811656.0,0.0,2607335.0,111895730.0,68277670.0,0.0,991949300.0,4785125400.0,1066933.0,1061192600.0,4850716000.0,5428896.0,1169883100.0,4465434000.0,7583100.0
670,2022.0,University,IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,49.97,38,7.0,2.0,7944.0,703.0,1800.0,368.0,9744.0,1071.0,4222.0,248.0,4946.0,759.0,576.0,64.0,128.0,25.0,4202.0,274.0,1048.0,211.0,664.0,35.0,57.0,1.0,2561.0,52.0,65233770.0,89562410.0,8851921.0,95140260.0,21272100.0,160855180.0,33221392.0,67704800.0,46088228.0,125840376.0,144342880.0,20090528.0,734653760.0,1185403500.0,203837220.0,683685250.0,1281351800.0,207965440.0,472085630.0,900117500.0,132203710.0
671,2022.0,University,IR-O-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,43.39,77,9.0,6.0,1515.0,481.0,766.0,732.0,2281.0,1213.0,1852.0,935.0,385.0,270.0,44.0,8.0,35.0,32.0,749.0,164.0,213.0,0.0,16.0,31.0,1.0,0.0,554.0,165.0,48661570.0,8565863.0,15756434.0,951239.0,28405442.0,8563857.0,15194265.0,933516.0,21567040.0,6532324.0,13940899.0,923318.0,868003260.0,705663400.0,10131251.0,957595140.0,763546000.0,11520592.0,736563460.0,692120770.0,2903742.0
672,2022.0,University,IR-O-U-0107,Jamia Hamdard,New Delhi,Delhi,48.93,45,12.0,7.0,2697.0,711.0,2113.0,892.0,4810.0,1603.0,2256.0,591.0,2384.0,986.0,170.0,26.0,399.0,104.0,999.0,262.0,215.0,121.0,59.0,27.0,2.0,1.0,1122.0,217.0,6167939.0,38271732.0,57998170.0,1093400.0,8495346.0,19228156.0,50944268.0,671722.0,8914090.0,41579280.0,21276360.0,0.0,461859520.0,1198220400.0,3725281.0,442378050.0,1476137700.0,7439870.0,747514000.0,1363744600.0,6982295.0
673,2022.0,University,IR-O-U-0108,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,65.91,3,12.0,5.0,3054.0,1341.0,2784.0,1519.0,5838.0,2860.0,997.0,388.0,4599.0,2308.0,242.0,164.0,4489.0,2179.0,836.0,375.0,3840.0,1420.0,861.0,588.0,486.0,380.0,138.0,166.0,34226000.0,69815000.0,4500000.0,0.0,18369000.0,123821000.0,8000000.0,0.0,23928000.0,174341000.0,366000.0,0.0,687828000.0,4128129000.0,6925000.0,905178000.0,3161690000.0,16034000.0,701359000.0,3347341000.0,12082000.0
674,2022.0,University,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,68.47,2,3.0,7.0,697.0,1900.0,420.0,1598.0,1117.0,3498.0,62.0,351.0,1027.0,3076.0,28.0,71.0,128.0,388.0,664.0,1857.0,0.0,0.0,0.0,168.0,0.0,0.0,792.0,2077.0,5669503.0,48577260.0,222636320.0,0.0,6144391.0,32113436.0,33688976.0,17424460.0,35362308.0,21190452.0,25118272.0,49824064.0,945348160.0,4083215400.0,961252.0,1435975300.0,5250424000.0,4518018.0,1533864800.0,4048920000.0,14835420.0
675,2022.0,University,IR-O-U-0120,University of Delhi,Delhi,Delhi,58.66,13,7.0,8.0,831.0,11819.0,609.0,10560.0,1440.0,22379.0,440.0,7783.0,975.0,14288.0,25.0,308.0,49.0,1201.0,665.0,10791.0,10.0,151.0,24.0,556.0,0.0,0.0,680.0,11285.0,12721111.0,241975860.0,333400700.0,71390.0,25655408.0,217158860.0,140961250.0,659746.0,43520170.0,153706640.0,64515610.0,716600.0,1700512000.0,5558985700.0,2691879.0,1384471700.0,10581371000.0,6332012.0,1660997200.0,6681419300.0,9882152.0
676,2022.0,University,IR-O-U-0136,Gujarat University,Ahmedabad,Gujarat,47.61,58,0.0,2.0,0.0,1588.0,0.0,1928.0,0.0,3516.0,0.0,2531.0,0.0,858.0,0.0,127.0,0.0,360.0,0.0,1855.0,0.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,19703648.0,46598388.0,230592720.0,153600370.0,11576512.0,42366664.0,144666600.0,140490450.0,8406024.0,39936236.0,81734980.0,124000000.0,698041540.0,561707800.0,60989172.0,692015550.0,526835550.0,59105772.0,630695740.0,493153920.0,58896550.0
677,2022.0,University,IR-O-U-0168,Maharishi Markandeshwar,Ambala,Haryana,42.26,91,12.0,12.0,4612.0,739.0,2990.0,956.0,7602.0,1695.0,3554.0,828.0,3356.0,847.0,692.0,20.0,105.0,21.0,2251.0,426.0,669.0,56.0,93.0,6.0,0.0,0.0,1594.0,385.0,18489918.0,60415864.0,55598830.0,894480.0,9008780.0,197968420.0,78643970.0,9836806.0,4779459.0,425681600.0,105931870.0,75870.0,999278460.0,1505328800.0,2875392.0,834716740.0,1389562200.0,7569623.0,691608770.0,1373731500.0,2926270.0
678,2022.0,University,IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,41.19,96,12.0,3.0,1495.0,423.0,1083.0,477.0,2578.0,900.0,1475.0,496.0,1074.0,397.0,29.0,7.0,132.0,74.0,589.0,188.0,45.0,12.0,59.0,8.0,11.0,7.0,606.0,235.0,6677000.0,4509000.0,11152000.0,457000.0,8332000.0,10111000.0,42276000.0,345000.0,7344000.0,8664000.0,18765000.0,710000.0,81384000.0,212992000.0,1137000.0,133136000.0,196167000.0,3672000.0,131843000.0,169318000.0,3108000.0
679,2022.0,University,IR-O-U-0195,University of Jammu,Jammu,Jammu and Kashmir,48.03,56,8.0,6.0,265.0,1425.0,240.0,2466.0,505.0,3891.0,505.0,3870.0,0.0,20.0,0.0,1.0,12.0,154.0,49.0,470.0,38.0,345.0,0.0,0.0,0.0,0.0,23.0,279.0,14499960.0,42680504.0,10972108.0,0.0,19172018.0,38673304.0,33742800.0,0.0,19225408.0,23700136.0,19360240.0,0.0,163400000.0,1906376000.0,1721748.0,165839000.0,2299118000.0,10557630.0,206138320.0,1938272000.0,6357775.0
680,2022.0,University,IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,48.27,53,12.0,7.0,945.0,3578.0,893.0,3360.0,1838.0,6938.0,1838.0,6938.0,0.0,0.0,0.0,0.0,1231.0,4670.0,607.0,2268.0,223.0,2614.0,108.0,417.0,2.0,9.0,1505.0,3898.0,28540888.0,198360340.0,106550130.0,17500000.0,30142216.0,98862696.0,72284590.0,14897600.0,42282410.0,198571060.0,75312100.0,20300334.0,113328904.0,2652323800.0,1786742.0,73111870.0,2507485700.0,2725239.0,15500320.0,1362935000.0,1260500.0
681,2022.0,University,IR-O-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,40.69,99,9.0,4.0,2688.0,725.0,557.0,662.0,3245.0,1387.0,1689.0,593.0,1486.0,793.0,70.0,1.0,735.0,198.0,1072.0,251.0,224.0,75.0,21.0,6.0,49.0,15.0,1513.0,353.0,19324244.0,68422220.0,198726930.0,5755605.0,28360744.0,136060670.0,15549737.0,143242.0,18339474.0,109947944.0,17871088.0,5245080.0,207835950.0,937744300.0,346971.0,268296000.0,919647800.0,5603804.0,208609540.0,977623300.0,2633285.0
